student_id,academic_year,year_outcome,status,status_change_at,programme_year_next,avg_mark,modules_passed,modules_total
1358,1046-47,pass,enrolled,1047-09-01,2.0,73.2,4,4
1359,1046-47,pass,enrolled,1047-09-01,2.0,64.95,2,2
136,1046-47,pass,enrolled,1047-09-01,2.0,55.6,4,4
1360,1046-47,pass,enrolled,1047-09-01,2.0,55.25,4,4
1361,1046-47,fail,withdrawn,1047-09-01,,47.03,1,3
1362,1046-47,pass,enrolled,1047-09-01,2.0,74.2,2,2
1363,1046-47,pass,enrolled,1047-09-01,2.0,70.35,2,2
1364,1046-47,pass,enrolled,1047-09-01,2.0,68.2,4,4
1365,1046-47,pass,enrolled,1047-09-01,2.0,71.0,4,4
1366,1046-47,pass,withdrawn,1047-09-01,,58.63,3,3
1367,1046-47,pass,enrolled,1047-09-01,2.0,46.7,1,1
1368,1046-47,pass,enrolled,1047-09-01,2.0,59.3,4,4
1369,1046-47,pass,enrolled,1047-09-01,2.0,55.65,2,2
137,1046-47,pass,enrolled,1047-09-01,2.0,62.13,3,3
1370,1046-47,pass,enrolled,1047-09-01,2.0,61.1,1,1
1371,1046-47,pass,enrolled,1047-09-01,2.0,77.9,1,1
1372,1046-47,pass,enrolled,1047-09-01,2.0,53.7,1,1
1373,1046-47,pass,enrolled,1047-09-01,2.0,64.03,4,4
1374,1046-47,pass,enrolled,1047-09-01,2.0,67.9,4,4
1375,1046-47,pass,enrolled,1047-09-01,2.0,49.85,4,4
1376,1046-47,pass,enrolled,1047-09-01,2.0,74.9,1,1
1377,1046-47,pass,enrolled,1047-09-01,2.0,66.47,4,4
1378,1046-47,pass,enrolled,1047-09-01,2.0,67.1,1,1
1379,1046-47,pass,enrolled,1047-09-01,2.0,46.23,3,3
138,1046-47,pass,enrolled,1047-09-01,2.0,76.57,3,3
1380,1046-47,pass,enrolled,1047-09-01,2.0,78.1,4,4
1381,1046-47,pass,enrolled,1047-09-01,2.0,79.9,1,1
1382,1046-47,pass,enrolled,1047-09-01,2.0,62.1,1,1
1383,1046-47,pass,enrolled,1047-09-01,2.0,76.7,1,1
1384,1046-47,pass,enrolled,1047-09-01,2.0,46.5,1,1
1385,1046-47,pass,enrolled,1047-09-01,2.0,53.5,1,1
1386,1046-47,pass,enrolled,1047-09-01,2.0,77.22,4,4
1387,1046-47,pass,enrolled,1047-09-01,2.0,67.05,2,2
1388,1046-47,pass,enrolled,1047-09-01,2.0,59.88,4,4
1389,1046-47,pass,enrolled,1047-09-01,2.0,60.5,2,2
139,1046-47,pass,enrolled,1047-09-01,2.0,61.8,1,1
1390,1046-47,pass,enrolled,1047-09-01,2.0,51.15,4,4
1391,1046-47,pass,enrolled,1047-09-01,2.0,52.48,4,4
1392,1046-47,pass,enrolled,1047-09-01,2.0,54.75,4,4
1393,1046-47,pass,enrolled,1047-09-01,2.0,75.25,4,4
1394,1046-47,pass,enrolled,1047-09-01,2.0,61.53,4,4
1395,1046-47,pass,enrolled,1047-09-01,2.0,62.1,1,1
1396,1046-47,pass,enrolled,1047-09-01,2.0,70.15,4,4
1397,1046-47,pass,enrolled,1047-09-01,2.0,56.6,4,4
1398,1046-47,pass,enrolled,1047-09-01,2.0,80.87,3,3
1399,1046-47,pass,enrolled,1047-09-01,2.0,82.4,1,1
14,1046-47,pass,withdrawn,1047-09-01,,64.2,2,2
140,1046-47,pass,enrolled,1047-09-01,2.0,69.38,4,4
1400,1046-47,pass,enrolled,1047-09-01,2.0,76.3,1,1
1401,1046-47,pass,enrolled,1047-09-01,2.0,79.55,4,4
1402,1046-47,pass,enrolled,1047-09-01,2.0,56.77,4,4
1403,1046-47,pass,enrolled,1047-09-01,2.0,47.88,4,4
1404,1046-47,pass,enrolled,1047-09-01,2.0,60.27,4,4
1405,1046-47,pass,enrolled,1047-09-01,2.0,74.83,4,4
1406,1046-47,pass,enrolled,1047-09-01,2.0,52.17,3,3
1407,1046-47,pass,enrolled,1047-09-01,2.0,75.28,4,4
1408,1046-47,pass,withdrawn,1047-09-01,,57.88,4,4
1409,1046-47,pass,enrolled,1047-09-01,2.0,64.67,4,4
141,1046-47,pass,enrolled,1047-09-01,2.0,76.72,4,4
1410,1046-47,pass,enrolled,1047-09-01,2.0,74.0,4,4
1411,1046-47,pass,enrolled,1047-09-01,2.0,51.65,4,4
1412,1046-47,pass,enrolled,1047-09-01,2.0,55.97,4,4
1413,1046-47,fail,withdrawn,1047-09-01,,34.65,1,4
1414,1046-47,fail,repeating,1047-09-01,1.0,54.17,3,4
1415,1046-47,pass,enrolled,1047-09-01,2.0,63.95,4,4
1416,1046-47,pass,enrolled,1047-09-01,2.0,74.65,4,4
1417,1046-47,pass,enrolled,1047-09-01,2.0,73.4,4,4
1418,1046-47,pass,enrolled,1047-09-01,2.0,74.4,1,1
1419,1046-47,pass,enrolled,1047-09-01,2.0,57.3,1,1
142,1046-47,pass,enrolled,1047-09-01,2.0,59.15,2,2
1420,1046-47,pass,enrolled,1047-09-01,2.0,81.55,4,4
1421,1046-47,pass,enrolled,1047-09-01,2.0,55.7,3,3
1422,1046-47,pass,enrolled,1047-09-01,2.0,68.4,1,1
1423,1046-47,pass,enrolled,1047-09-01,2.0,74.58,4,4
1424,1046-47,pass,enrolled,1047-09-01,2.0,62.28,4,4
1425,1046-47,pass,enrolled,1047-09-01,2.0,61.78,4,4
1426,1046-47,pass,enrolled,1047-09-01,2.0,50.88,4,4
1427,1046-47,pass,enrolled,1047-09-01,2.0,62.1,1,1
1428,1046-47,pass,enrolled,1047-09-01,2.0,61.5,4,4
1429,1046-47,pass,enrolled,1047-09-01,2.0,70.93,3,3
143,1046-47,pass,enrolled,1047-09-01,2.0,72.65,2,2
1430,1046-47,pass,enrolled,1047-09-01,2.0,89.1,2,2
1431,1046-47,pass,enrolled,1047-09-01,2.0,69.0,4,4
1432,1046-47,pass,enrolled,1047-09-01,2.0,63.25,2,2
1433,1046-47,pass,enrolled,1047-09-01,2.0,57.9,1,1
1434,1046-47,pass,enrolled,1047-09-01,2.0,79.9,2,2
1435,1046-47,fail,repeating,1047-09-01,1.0,41.08,1,4
1436,1046-47,pass,enrolled,1047-09-01,2.0,71.7,2,2
1437,1046-47,pass,enrolled,1047-09-01,2.0,61.4,1,1
1438,1046-47,pass,enrolled,1047-09-01,2.0,75.38,4,4
1439,1046-47,fail,withdrawn,1047-09-01,,38.0,0,1
144,1046-47,pass,enrolled,1047-09-01,2.0,55.3,1,1
1440,1046-47,pass,enrolled,1047-09-01,2.0,81.05,2,2
1441,1046-47,pass,enrolled,1047-09-01,2.0,66.8,1,1
1442,1046-47,fail,withdrawn,1047-09-01,,48.77,3,4
1443,1046-47,pass,enrolled,1047-09-01,2.0,43.0,1,1
1444,1046-47,pass,enrolled,1047-09-01,2.0,62.62,4,4
1445,1046-47,pass,enrolled,1047-09-01,2.0,76.4,4,4
1446,1046-47,pass,enrolled,1047-09-01,2.0,53.1,2,2
1447,1046-47,pass,enrolled,1047-09-01,2.0,57.08,4,4
1448,1046-47,pass,enrolled,1047-09-01,2.0,52.73,4,4
1449,1046-47,pass,enrolled,1047-09-01,2.0,75.9,1,1
145,1046-47,pass,enrolled,1047-09-01,2.0,67.03,4,4
1450,1046-47,fail,repeating,1047-09-01,1.0,24.9,0,1
1451,1046-47,pass,enrolled,1047-09-01,2.0,68.58,4,4
1452,1046-47,pass,enrolled,1047-09-01,2.0,55.6,4,4
1453,1046-47,fail,repeating,1047-09-01,1.0,44.98,3,4
1454,1046-47,pass,enrolled,1047-09-01,2.0,58.35,2,2
1455,1046-47,pass,enrolled,1047-09-01,2.0,65.4,1,1
1456,1046-47,pass,enrolled,1047-09-01,2.0,61.2,2,2
1457,1046-47,pass,enrolled,1047-09-01,2.0,78.83,4,4
1458,1046-47,pass,enrolled,1047-09-01,2.0,65.78,4,4
1459,1046-47,pass,enrolled,1047-09-01,2.0,63.28,4,4
146,1046-47,fail,repeating,1047-09-01,1.0,46.92,2,4
1460,1046-47,fail,repeating,1047-09-01,1.0,44.15,3,4
1461,1046-47,pass,enrolled,1047-09-01,2.0,52.77,3,3
1462,1046-47,pass,enrolled,1047-09-01,2.0,68.7,1,1
1463,1046-47,pass,enrolled,1047-09-01,2.0,54.7,1,1
1464,1046-47,pass,enrolled,1047-09-01,2.0,74.0,1,1
1465,1046-47,pass,enrolled,1047-09-01,2.0,59.83,4,4
1466,1046-47,pass,enrolled,1047-09-01,2.0,55.93,3,3
1467,1046-47,pass,enrolled,1047-09-01,2.0,64.7,4,4
1468,1046-47,pass,enrolled,1047-09-01,2.0,81.2,4,4
1469,1046-47,pass,enrolled,1047-09-01,2.0,94.5,1,1
147,1046-47,pass,enrolled,1047-09-01,2.0,61.15,4,4
1470,1046-47,pass,enrolled,1047-09-01,2.0,61.77,3,3
1471,1046-47,fail,withdrawn,1047-09-01,,40.2,2,3
1472,1046-47,pass,withdrawn,1047-09-01,,66.03,4,4
1473,1046-47,pass,enrolled,1047-09-01,2.0,54.4,1,1
1474,1046-47,pass,enrolled,1047-09-01,2.0,52.15,4,4
1475,1046-47,fail,withdrawn,1047-09-01,,39.05,1,4
1476,1046-47,pass,enrolled,1047-09-01,2.0,81.65,4,4
1477,1046-47,pass,enrolled,1047-09-01,2.0,69.3,4,4
1478,1046-47,pass,enrolled,1047-09-01,2.0,76.2,1,1
1479,1046-47,pass,enrolled,1047-09-01,2.0,64.6,1,1
148,1046-47,pass,enrolled,1047-09-01,2.0,47.0,2,2
1480,1046-47,pass,enrolled,1047-09-01,2.0,62.15,4,4
1481,1046-47,pass,enrolled,1047-09-01,2.0,55.77,4,4
1482,1046-47,pass,enrolled,1047-09-01,2.0,53.4,1,1
1483,1046-47,pass,enrolled,1047-09-01,2.0,66.8,4,4
1484,1046-47,pass,withdrawn,1047-09-01,,76.83,4,4
1485,1046-47,pass,enrolled,1047-09-01,2.0,82.8,1,1
1486,1046-47,fail,withdrawn,1047-09-01,,46.17,3,4
1487,1046-47,pass,withdrawn,1047-09-01,,58.7,2,2
1488,1046-47,pass,enrolled,1047-09-01,2.0,47.9,2,2
1489,1046-47,pass,enrolled,1047-09-01,2.0,59.17,3,3
149,1046-47,pass,enrolled,1047-09-01,2.0,70.7,3,3
1490,1046-47,pass,enrolled,1047-09-01,2.0,71.0,4,4
1491,1046-47,pass,enrolled,1047-09-01,2.0,62.57,3,3
1492,1046-47,pass,enrolled,1047-09-01,2.0,54.0,1,1
1493,1046-47,pass,enrolled,1047-09-01,2.0,49.6,3,3
1494,1046-47,pass,enrolled,1047-09-01,2.0,66.1,2,2
1495,1046-47,pass,enrolled,1047-09-01,2.0,72.35,4,4
1496,1046-47,pass,enrolled,1047-09-01,2.0,74.22,4,4
1497,1046-47,pass,enrolled,1047-09-01,2.0,48.1,3,3
1498,1046-47,pass,enrolled,1047-09-01,2.0,58.83,4,4
1499,1046-47,pass,enrolled,1047-09-01,2.0,81.37,3,3
15,1046-47,pass,enrolled,1047-09-01,2.0,67.45,4,4
150,1046-47,pass,enrolled,1047-09-01,2.0,56.75,4,4
1500,1046-47,pass,enrolled,1047-09-01,2.0,62.1,4,4
1501,1046-47,fail,repeating,1047-09-01,1.0,37.77,1,3
1502,1046-47,pass,enrolled,1047-09-01,2.0,78.5,4,4
1503,1046-47,pass,enrolled,1047-09-01,2.0,69.0,3,3
1504,1046-47,pass,enrolled,1047-09-01,2.0,63.25,4,4
1505,1046-47,pass,enrolled,1047-09-01,2.0,72.17,4,4
1506,1046-47,pass,enrolled,1047-09-01,2.0,54.95,4,4
1507,1046-47,pass,enrolled,1047-09-01,2.0,68.78,4,4
1508,1046-47,fail,repeating,1047-09-01,1.0,44.62,3,4
1509,1046-47,pass,enrolled,1047-09-01,2.0,91.4,1,1
151,1046-47,pass,enrolled,1047-09-01,2.0,59.2,2,2
1510,1046-47,fail,repeating,1047-09-01,1.0,45.45,1,2
1511,1046-47,pass,enrolled,1047-09-01,2.0,68.7,1,1
1512,1046-47,pass,enrolled,1047-09-01,2.0,57.98,4,4
1513,1046-47,pass,enrolled,1047-09-01,2.0,77.05,2,2
1514,1046-47,pass,enrolled,1047-09-01,2.0,76.2,2,2
1515,1046-47,pass,enrolled,1047-09-01,2.0,59.6,2,2
1516,1046-47,pass,enrolled,1047-09-01,2.0,65.7,1,1
1517,1046-47,pass,enrolled,1047-09-01,2.0,74.13,3,3
1518,1046-47,pass,enrolled,1047-09-01,2.0,71.55,2,2
1519,1046-47,pass,enrolled,1047-09-01,2.0,61.2,4,4
152,1046-47,fail,repeating,1047-09-01,1.0,47.73,3,4
1520,1046-47,pass,enrolled,1047-09-01,2.0,72.1,1,1
1521,1046-47,pass,enrolled,1047-09-01,2.0,79.55,4,4
1522,1046-47,pass,enrolled,1047-09-01,2.0,70.2,2,2
1523,1046-47,pass,enrolled,1047-09-01,2.0,55.33,4,4
1524,1046-47,pass,enrolled,1047-09-01,2.0,60.93,3,3
1525,1046-47,pass,enrolled,1047-09-01,2.0,57.55,4,4
1526,1046-47,pass,enrolled,1047-09-01,2.0,84.6,1,1
1527,1046-47,fail,repeating,1047-09-01,1.0,50.17,3,4
1528,1046-47,pass,enrolled,1047-09-01,2.0,46.35,2,2
1529,1046-47,pass,enrolled,1047-09-01,2.0,72.2,4,4
153,1046-47,pass,enrolled,1047-09-01,2.0,60.48,4,4
1530,1046-47,pass,enrolled,1047-09-01,2.0,62.63,3,3
1531,1046-47,pass,enrolled,1047-09-01,2.0,76.0,3,3
1532,1046-47,pass,enrolled,1047-09-01,2.0,46.9,1,1
1533,1046-47,pass,enrolled,1047-09-01,2.0,76.95,4,4
1534,1046-47,pass,enrolled,1047-09-01,2.0,53.87,3,3
1535,1046-47,pass,enrolled,1047-09-01,2.0,77.27,4,4
1536,1046-47,pass,withdrawn,1047-09-01,,67.25,4,4
1537,1046-47,pass,enrolled,1047-09-01,2.0,59.0,1,1
1538,1046-47,fail,repeating,1047-09-01,1.0,39.3,0,1
1539,1046-47,pass,enrolled,1047-09-01,2.0,81.97,4,4
154,1046-47,fail,withdrawn,1047-09-01,,51.8,3,4
1540,1046-47,pass,enrolled,1047-09-01,2.0,53.35,2,2
1541,1046-47,fail,withdrawn,1047-09-01,,39.4,0,1
1542,1046-47,pass,enrolled,1047-09-01,2.0,51.55,4,4
1543,1046-47,pass,enrolled,1047-09-01,2.0,53.35,2,2
1544,1046-47,fail,repeating,1047-09-01,1.0,42.55,3,4
1545,1046-47,pass,enrolled,1047-09-01,2.0,65.0,1,1
1546,1046-47,pass,enrolled,1047-09-01,2.0,48.6,1,1
1547,1046-47,pass,enrolled,1047-09-01,2.0,50.6,4,4
1548,1046-47,pass,enrolled,1047-09-01,2.0,52.8,1,1
1549,1046-47,pass,withdrawn,1047-09-01,,66.3,2,2
155,1046-47,pass,withdrawn,1047-09-01,,69.2,4,4
1550,1046-47,pass,enrolled,1047-09-01,2.0,73.57,3,3
1551,1046-47,fail,withdrawn,1047-09-01,,45.15,2,4
1552,1046-47,pass,enrolled,1047-09-01,2.0,67.85,4,4
1553,1046-47,fail,repeating,1047-09-01,1.0,58.45,1,2
1554,1046-47,pass,enrolled,1047-09-01,2.0,60.83,3,3
1555,1046-47,pass,enrolled,1047-09-01,2.0,64.12,4,4
1556,1046-47,fail,withdrawn,1047-09-01,,41.6,3,4
1557,1046-47,pass,enrolled,1047-09-01,2.0,54.2,3,3
1558,1046-47,pass,withdrawn,1047-09-01,,73.6,2,2
1559,1046-47,pass,enrolled,1047-09-01,2.0,94.2,3,3
156,1046-47,pass,enrolled,1047-09-01,2.0,81.12,4,4
1560,1046-47,pass,enrolled,1047-09-01,2.0,65.72,4,4
1561,1046-47,pass,enrolled,1047-09-01,2.0,64.97,3,3
1562,1046-47,pass,enrolled,1047-09-01,2.0,57.8,4,4
1563,1046-47,pass,enrolled,1047-09-01,2.0,59.55,4,4
1564,1046-47,pass,enrolled,1047-09-01,2.0,46.2,1,1
1565,1046-47,pass,enrolled,1047-09-01,2.0,74.5,3,3
1566,1046-47,pass,enrolled,1047-09-01,2.0,73.8,4,4
1567,1046-47,pass,enrolled,1047-09-01,2.0,69.15,4,4
1568,1046-47,pass,enrolled,1047-09-01,2.0,48.0,4,4
1569,1046-47,pass,enrolled,1047-09-01,2.0,43.5,1,1
157,1046-47,pass,enrolled,1047-09-01,2.0,87.8,1,1
1570,1046-47,pass,enrolled,1047-09-01,2.0,58.77,4,4
1571,1046-47,fail,repeating,1047-09-01,1.0,43.05,1,2
1572,1046-47,pass,enrolled,1047-09-01,2.0,63.35,4,4
1573,1046-47,fail,withdrawn,1047-09-01,,34.6,0,2
1574,1046-47,pass,enrolled,1047-09-01,2.0,67.4,3,3
1575,1046-47,pass,enrolled,1047-09-01,2.0,59.4,2,2
1576,1046-47,pass,enrolled,1047-09-01,2.0,48.1,4,4
1577,1046-47,pass,enrolled,1047-09-01,2.0,74.88,4,4
1578,1046-47,pass,enrolled,1047-09-01,2.0,46.1,1,1
1579,1046-47,pass,enrolled,1047-09-01,2.0,55.9,3,3
158,1046-47,pass,enrolled,1047-09-01,2.0,76.8,2,2
1580,1046-47,pass,enrolled,1047-09-01,2.0,54.5,1,1
1581,1046-47,pass,enrolled,1047-09-01,2.0,66.0,4,4
1582,1046-47,pass,enrolled,1047-09-01,2.0,67.4,2,2
1583,1046-47,pass,enrolled,1047-09-01,2.0,64.85,2,2
1584,1046-47,pass,enrolled,1047-09-01,2.0,63.4,1,1
1585,1046-47,pass,enrolled,1047-09-01,2.0,53.2,1,1
1586,1046-47,fail,repeating,1047-09-01,1.0,63.9,3,4
1587,1046-47,pass,enrolled,1047-09-01,2.0,63.55,4,4
1588,1046-47,pass,enrolled,1047-09-01,2.0,73.85,4,4
1589,1046-47,pass,enrolled,1047-09-01,2.0,66.0,2,2
159,1046-47,fail,repeating,1047-09-01,1.0,34.4,0,1
1590,1046-47,pass,enrolled,1047-09-01,2.0,56.3,4,4
1591,1046-47,fail,repeating,1047-09-01,1.0,61.88,3,4
1592,1046-47,pass,enrolled,1047-09-01,2.0,58.53,4,4
1593,1046-47,pass,enrolled,1047-09-01,2.0,52.6,4,4
1594,1046-47,pass,enrolled,1047-09-01,2.0,64.45,2,2
1595,1046-47,pass,enrolled,1047-09-01,2.0,59.1,1,1
1596,1046-47,pass,enrolled,1047-09-01,2.0,55.32,4,4
1597,1046-47,pass,enrolled,1047-09-01,2.0,45.65,4,4
1598,1046-47,pass,enrolled,1047-09-01,2.0,77.25,4,4
1599,1046-47,fail,withdrawn,1047-09-01,,28.3,0,1
16,1046-47,pass,enrolled,1047-09-01,2.0,76.0,2,2
160,1046-47,pass,enrolled,1047-09-01,2.0,63.15,2,2
1600,1046-47,pass,enrolled,1047-09-01,2.0,68.17,4,4
1601,1046-47,pass,enrolled,1047-09-01,2.0,78.92,4,4
1602,1046-47,fail,withdrawn,1047-09-01,,35.9,0,1
1603,1046-47,pass,enrolled,1047-09-01,2.0,71.58,4,4
1604,1046-47,pass,enrolled,1047-09-01,2.0,63.65,4,4
1605,1046-47,pass,enrolled,1047-09-01,2.0,61.52,4,4
1606,1046-47,pass,enrolled,1047-09-01,2.0,55.7,4,4
1607,1046-47,fail,repeating,1047-09-01,1.0,43.85,3,4
1608,1046-47,fail,repeating,1047-09-01,1.0,43.6,3,4
1609,1046-47,pass,enrolled,1047-09-01,2.0,60.58,4,4
161,1046-47,pass,enrolled,1047-09-01,2.0,59.8,4,4
1610,1046-47,pass,enrolled,1047-09-01,2.0,50.58,4,4
1611,1046-47,pass,enrolled,1047-09-01,2.0,87.2,1,1
1612,1046-47,pass,enrolled,1047-09-01,2.0,78.8,4,4
1613,1046-47,pass,enrolled,1047-09-01,2.0,50.57,3,3
1614,1046-47,pass,enrolled,1047-09-01,2.0,55.48,4,4
1615,1046-47,pass,enrolled,1047-09-01,2.0,50.53,4,4
1616,1046-47,pass,enrolled,1047-09-01,2.0,58.9,2,2
1617,1046-47,pass,enrolled,1047-09-01,2.0,77.75,4,4
1618,1046-47,pass,enrolled,1047-09-01,2.0,76.3,1,1
1619,1046-47,pass,enrolled,1047-09-01,2.0,69.5,1,1
162,1046-47,pass,enrolled,1047-09-01,2.0,67.5,4,4
1620,1046-47,pass,enrolled,1047-09-01,2.0,74.5,4,4
1621,1046-47,pass,enrolled,1047-09-01,2.0,43.2,3,3
1622,1046-47,fail,withdrawn,1047-09-01,,54.73,3,4
1623,1046-47,pass,enrolled,1047-09-01,2.0,73.6,3,3
1624,1046-47,pass,enrolled,1047-09-01,2.0,52.33,3,3
1625,1046-47,pass,enrolled,1047-09-01,2.0,83.38,4,4
1626,1046-47,pass,enrolled,1047-09-01,2.0,51.6,4,4
1627,1046-47,pass,enrolled,1047-09-01,2.0,69.4,2,2
1628,1046-47,pass,enrolled,1047-09-01,2.0,63.8,1,1
1629,1046-47,pass,enrolled,1047-09-01,2.0,50.15,4,4
163,1046-47,pass,enrolled,1047-09-01,2.0,65.0,1,1
1630,1046-47,pass,enrolled,1047-09-01,2.0,60.3,1,1
1631,1046-47,pass,enrolled,1047-09-01,2.0,84.8,1,1
1632,1046-47,pass,enrolled,1047-09-01,2.0,45.9,1,1
1633,1046-47,fail,withdrawn,1047-09-01,,48.08,3,4
1634,1046-47,pass,enrolled,1047-09-01,2.0,48.55,4,4
1635,1046-47,pass,enrolled,1047-09-01,2.0,69.2,1,1
1636,1046-47,pass,enrolled,1047-09-01,2.0,66.38,4,4
1637,1046-47,pass,withdrawn,1047-09-01,,63.25,4,4
1638,1046-47,pass,enrolled,1047-09-01,2.0,60.95,4,4
1639,1046-47,pass,enrolled,1047-09-01,2.0,72.83,4,4
164,1046-47,pass,enrolled,1047-09-01,2.0,81.1,2,2
1640,1046-47,pass,enrolled,1047-09-01,2.0,72.62,4,4
1641,1046-47,pass,enrolled,1047-09-01,2.0,63.25,2,2
1642,1046-47,pass,enrolled,1047-09-01,2.0,80.2,4,4
1643,1046-47,pass,enrolled,1047-09-01,2.0,61.9,1,1
1644,1046-47,pass,enrolled,1047-09-01,2.0,80.2,2,2
1645,1046-47,pass,enrolled,1047-09-01,2.0,94.8,1,1
1646,1046-47,pass,enrolled,1047-09-01,2.0,66.7,2,2
1647,1046-47,pass,enrolled,1047-09-01,2.0,73.53,4,4
1648,1046-47,pass,enrolled,1047-09-01,2.0,54.37,3,3
1649,1046-47,pass,withdrawn,1047-09-01,,69.35,2,2
165,1046-47,pass,enrolled,1047-09-01,2.0,49.3,1,1
1650,1046-47,pass,enrolled,1047-09-01,2.0,60.85,4,4
1651,1046-47,fail,repeating,1047-09-01,1.0,39.3,2,4
1652,1046-47,fail,repeating,1047-09-01,1.0,51.58,3,4
1653,1046-47,pass,enrolled,1047-09-01,2.0,62.1,1,1
1654,1046-47,pass,enrolled,1047-09-01,2.0,65.8,1,1
1655,1046-47,pass,enrolled,1047-09-01,2.0,52.7,4,4
1656,1046-47,pass,enrolled,1047-09-01,2.0,69.3,1,1
1657,1046-47,pass,enrolled,1047-09-01,2.0,71.4,1,1
1658,1046-47,pass,enrolled,1047-09-01,2.0,58.33,3,3
1659,1046-47,pass,enrolled,1047-09-01,2.0,69.7,1,1
166,1046-47,pass,enrolled,1047-09-01,2.0,64.17,4,4
1660,1046-47,pass,enrolled,1047-09-01,2.0,54.8,1,1
1661,1046-47,pass,enrolled,1047-09-01,2.0,55.55,4,4
1662,1046-47,pass,enrolled,1047-09-01,2.0,60.7,1,1
1663,1046-47,pass,enrolled,1047-09-01,2.0,67.4,1,1
1664,1046-47,pass,enrolled,1047-09-01,2.0,53.83,4,4
1665,1046-47,pass,enrolled,1047-09-01,2.0,57.5,4,4
1666,1046-47,pass,enrolled,1047-09-01,2.0,56.55,2,2
1667,1046-47,pass,enrolled,1047-09-01,2.0,63.3,1,1
1668,1046-47,fail,repeating,1047-09-01,1.0,45.77,2,3
1669,1046-47,pass,enrolled,1047-09-01,2.0,73.2,1,1
167,1046-47,pass,enrolled,1047-09-01,2.0,66.42,4,4
1670,1046-47,pass,enrolled,1047-09-01,2.0,73.6,1,1
1671,1046-47,pass,enrolled,1047-09-01,2.0,66.05,2,2
1672,1046-47,pass,enrolled,1047-09-01,2.0,59.95,2,2
1673,1046-47,pass,enrolled,1047-09-01,2.0,53.03,4,4
1674,1046-47,pass,enrolled,1047-09-01,2.0,67.8,4,4
1675,1046-47,pass,enrolled,1047-09-01,2.0,84.77,3,3
1676,1046-47,pass,enrolled,1047-09-01,2.0,59.02,4,4
1677,1046-47,pass,enrolled,1047-09-01,2.0,55.5,1,1
1678,1046-47,pass,enrolled,1047-09-01,2.0,82.65,2,2
1679,1046-47,pass,enrolled,1047-09-01,2.0,72.88,4,4
168,1046-47,pass,enrolled,1047-09-01,2.0,67.5,1,1
1680,1046-47,pass,enrolled,1047-09-01,2.0,61.15,4,4
1681,1046-47,pass,enrolled,1047-09-01,2.0,57.4,1,1
1682,1046-47,pass,enrolled,1047-09-01,2.0,61.07,3,3
1683,1046-47,pass,enrolled,1047-09-01,2.0,47.3,1,1
1684,1046-47,pass,enrolled,1047-09-01,2.0,67.93,3,3
1685,1046-47,pass,enrolled,1047-09-01,2.0,53.0,1,1
1686,1046-47,pass,enrolled,1047-09-01,2.0,63.25,4,4
1687,1046-47,pass,enrolled,1047-09-01,2.0,54.75,4,4
1688,1046-47,pass,enrolled,1047-09-01,2.0,59.9,4,4
1689,1046-47,pass,enrolled,1047-09-01,2.0,53.83,4,4
169,1046-47,pass,enrolled,1047-09-01,2.0,57.6,1,1
1690,1046-47,pass,enrolled,1047-09-01,2.0,82.75,4,4
1691,1046-47,pass,enrolled,1047-09-01,2.0,76.4,4,4
1692,1046-47,pass,enrolled,1047-09-01,2.0,50.7,1,1
1693,1046-47,pass,enrolled,1047-09-01,2.0,50.8,4,4
1694,1046-47,pass,enrolled,1047-09-01,2.0,62.75,2,2
1695,1046-47,fail,repeating,1047-09-01,1.0,59.1,3,4
1696,1046-47,pass,enrolled,1047-09-01,2.0,48.55,2,2
1697,1046-47,fail,repeating,1047-09-01,1.0,52.35,3,4
1698,1046-47,pass,enrolled,1047-09-01,2.0,55.65,4,4
1699,1046-47,pass,enrolled,1047-09-01,2.0,48.67,4,4
17,1046-47,pass,enrolled,1047-09-01,2.0,73.8,4,4
170,1046-47,pass,enrolled,1047-09-01,2.0,73.57,3,3
1700,1046-47,pass,enrolled,1047-09-01,2.0,45.67,4,4
1701,1046-47,fail,repeating,1047-09-01,1.0,42.52,2,4
1702,1046-47,pass,enrolled,1047-09-01,2.0,73.57,3,3
1703,1046-47,pass,withdrawn,1047-09-01,,77.03,4,4
1704,1046-47,pass,enrolled,1047-09-01,2.0,72.33,4,4
1705,1046-47,pass,enrolled,1047-09-01,2.0,68.07,3,3
1706,1046-47,fail,repeating,1047-09-01,1.0,49.47,2,3
1707,1046-47,pass,enrolled,1047-09-01,2.0,73.47,4,4
1708,1046-47,pass,enrolled,1047-09-01,2.0,63.23,4,4
1709,1046-47,pass,enrolled,1047-09-01,2.0,59.95,4,4
171,1046-47,pass,enrolled,1047-09-01,2.0,65.95,4,4
1710,1046-47,pass,enrolled,1047-09-01,2.0,89.6,3,3
1711,1046-47,pass,enrolled,1047-09-01,2.0,61.45,4,4
1712,1046-47,pass,enrolled,1047-09-01,2.0,63.4,1,1
1713,1046-47,pass,enrolled,1047-09-01,2.0,54.3,4,4
1714,1046-47,pass,enrolled,1047-09-01,2.0,52.5,1,1
1715,1046-47,pass,enrolled,1047-09-01,2.0,62.97,3,3
1716,1046-47,pass,enrolled,1047-09-01,2.0,49.7,1,1
1717,1046-47,pass,enrolled,1047-09-01,2.0,68.23,4,4
1718,1046-47,pass,enrolled,1047-09-01,2.0,77.7,1,1
1719,1046-47,pass,enrolled,1047-09-01,2.0,69.97,3,3
