student_id,academic_year,module_code,semester,attended_sessions_w01,attended_sessions_w02,attended_sessions_w03,attended_sessions_w04,attended_sessions_w05,attended_sessions_w06,total_sessions_w01,total_sessions_w02,total_sessions_w03,total_sessions_w04,total_sessions_w05,total_sessions_w06,vle_forum_posts_w01,vle_forum_posts_w02,vle_forum_posts_w03,vle_forum_posts_w04,vle_forum_posts_w05,vle_forum_posts_w06,vle_logins_w01,vle_logins_w02,vle_logins_w03,vle_logins_w04,vle_logins_w05,vle_logins_w06,vle_mean_login_hour_w01,vle_mean_login_hour_w02,vle_mean_login_hour_w03,vle_mean_login_hour_w04,vle_mean_login_hour_w05,vle_mean_login_hour_w06,vle_resource_views_w01,vle_resource_views_w02,vle_resource_views_w03,vle_resource_views_w04,vle_resource_views_w05,vle_resource_views_w06,midterm_score,final_score
10155,1048-49,453704,2,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,2.0,3.0,11.0,7.0,8.0,6.0,1.0,8.0,13.766666666666667,10.383333333333333,13.483333333333333,15.966666666666669,12.366666666666667,12.216666666666669,26.0,15.0,17.0,14.0,2.0,25.0,66.7,70.9
24704,1050-51,442601,1,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,11.783333333333331,17.9,17.383333333333333,17.666666666666668,14.816666666666666,19.3,0.0,4.0,3.0,6.0,0.0,2.0,61.6,51.2
22320,1051-52,542403,2,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,5.0,6.0,5.0,3.0,12.0,11.0,22.216666666666665,14.183333333333334,13.266666666666667,19.58333333333333,9.816666666666666,13.3,13.0,16.0,11.0,7.0,28.0,32.0,74.9,63.6
25550,1052-53,522202,1,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,16.5,11.983333333333333,15.283333333333331,13.65,13.2,9.3,4.0,4.0,2.0,0.0,2.0,3.0,69.2,65.3
21533,1051-52,542401,1,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,6.0,0.0,3.0,8.0,13.0,4.0,5.0,5.0,6.0,12.8,15.8,11.75,11.016666666666667,14.333333333333334,14.883333333333333,18.0,27.0,9.0,11.0,11.0,16.0,68.8,49.2
4324,1046-47,411302,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,12.183333333333334,16.083333333333332,13.733333333333333,18.58333333333333,13.6,11.95,2.0,2.0,2.0,4.0,2.0,0.0,68.2,100.0
9153,1047-48,4351202,1,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,9.0,8.0,6.0,12.0,10.0,8.0,18.416666666666668,14.6,16.25,13.116666666666667,16.783333333333335,16.35,18.0,16.0,13.0,25.0,19.0,21.0,60.1,62.2
18165,1049-50,452601,1,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0,6.0,9.0,6.0,10.0,10.0,14.45,15.233333333333333,9.866666666666667,15.95,17.7,11.4,16.0,12.0,19.0,11.0,19.0,28.0,73.9,86.0
11992,1050-51,622401,1,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,8.0,8.0,7.0,10.0,7.0,9.0,13.733333333333333,16.4,14.05,18.0,10.483333333333333,13.0,21.0,20.0,20.0,27.0,19.0,35.0,29.4,45.9
18227,1049-50,4421002,1,3.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,2.0,0.0,0.0,2.0,2.0,9.0,6.0,6.0,6.0,17.0,10.0,15.483333333333333,9.316666666666666,14.416666666666666,17.266666666666666,17.35,16.35,19.0,12.0,12.0,12.0,33.0,27.0,53.7,77.8
22870,1050-51,4241002,1,4.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,11.666666666666666,17.966666666666665,14.416666666666666,16.05,11.45,12.4,0.0,4.0,0.0,2.0,0.0,5.0,65.3,91.3
31392,1052-53,433303,2,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,4.0,6.0,5.0,12.0,8.0,15.966666666666669,14.333333333333334,15.733333333333333,17.983333333333334,15.5,14.983333333333333,21.0,8.0,12.0,9.0,22.0,22.0,75.5,69.2
10956,1050-51,453804,2,3.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0,7.0,8.0,6.0,12.0,7.0,7.0,14.15,15.333333333333334,13.016666666666667,11.516666666666667,18.116666666666667,13.3,15.0,19.0,13.0,25.0,13.0,20.0,47.0,50.7
16512,1050-51,522403,2,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,15.0,13.833333333333334,15.766666666666667,15.533333333333331,14.7,11.516666666666667,7.0,0.0,0.0,4.0,2.0,3.0,54.1,65.3
7264,1048-49,522303,2,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,0.0,4.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,18.166666666666668,15.75,13.75,19.166666666666668,14.466666666666669,17.95,0.0,5.0,2.0,0.0,7.0,0.0,65.1,55.3
8981,1048-49,512102,1,1.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,11.0,8.0,11.0,4.0,5.0,10.0,1.15,15.5,17.783333333333335,15.0,15.683333333333334,21.0,26.0,20.0,29.0,10.0,11.0,37.0,57.8,65.4
13511,1048-49,453703,2,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,6.0,3.0,8.0,6.0,8.0,12.483333333333333,10.95,15.1,16.433333333333334,10.083333333333334,15.666666666666666,2.0,11.0,6.0,15.0,11.0,22.0,87.7,68.5
21930,1050-51,441101,1,3.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.266666666666667,15.533333333333331,12.95,15.566666666666666,18.1,16.383333333333333,2.0,2.0,0.0,0.0,0.0,0.0,40.0,66.6
17730,1049-50,442601,1,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,15.233333333333333,15.283333333333331,14.216666666666669,15.283333333333331,15.533333333333331,15.516666666666667,2.0,0.0,0.0,0.0,2.0,3.0,76.6,75.7
16764,1051-52,622404,2,4.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,6.0,7.0,6.0,4.0,9.0,8.0,13.283333333333331,16.116666666666667,15.9,13.716666666666669,11.4,14.366666666666667,16.0,19.0,16.0,10.0,23.0,30.0,80.5,54.2
29820,1052-53,511301,1,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,40.0,49.0,59.0,37.0,36.0,37.0,11.9,15.716666666666669,16.583333333333332,16.35,16.383333333333333,15.15,77.0,96.0,107.0,72.0,76.0,103.0,68.8,62.2
1572,1046-47,442702,2,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,10.616666666666667,17.183333333333334,7.766666666666667,11.033333333333331,18.666666666666668,14.466666666666669,2.0,0.0,2.0,0.0,0.0,9.0,49.2,55.0
8541,1050-51,622304,2,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,3.0,7.0,5.0,11.0,4.0,17.933333333333334,13.283333333333331,14.583333333333334,18.3,16.216666666666665,17.133333333333333,26.0,7.0,18.0,12.0,27.0,12.0,46.1,46.4
18372,1050-51,512103,2,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,14.466666666666669,13.8,17.016666666666666,14.4,14.883333333333333,13.5,2.0,2.0,0.0,4.0,2.0,3.0,60.1,56.7
28784,1051-52,422404,2,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,15.866666666666667,13.1,18.28333333333333,14.233333333333333,15.45,13.516666666666667,0.0,0.0,2.0,2.0,2.0,3.0,82.4,61.9
28989,1051-52,442501,1,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,3.0,2.0,0.0,45.0,57.0,47.0,52.0,35.0,38.0,12.366666666666667,14.216666666666669,16.383333333333333,16.466666666666665,15.75,17.183333333333334,84.0,113.0,90.0,102.0,65.0,105.0,90.1,93.1
34061,1052-53,422203,2,4.0,3.0,1.0,1.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,18.23333333333333,15.933333333333334,16.416666666666668,21.83333333333333,15.033333333333331,19.016666666666666,0.0,3.0,1.0,3.0,1.0,0.0,53.1,52.4
6817,1047-48,442801,1,2.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,1.0,0.0,2.0,5.0,7.0,7.0,6.0,4.0,8.0,16.05,12.983333333333333,19.08333333333333,14.4,17.766666666666666,22.216666666666665,10.0,14.0,15.0,14.0,8.0,23.0,72.7,88.5
28672,1051-52,411302,2,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,22.066666666666663,15.866666666666667,13.083333333333334,14.533333333333331,16.516666666666666,21.933333333333334,2.0,0.0,0.0,7.0,2.0,0.0,52.2,38.1
11009,1048-49,433301,1,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,5.0,1.0,11.0,10.0,8.0,11.0,8.0,8.0,21.55,14.75,17.133333333333333,14.733333333333333,15.316666666666666,13.866666666666667,23.0,20.0,16.0,24.0,18.0,25.0,38.9,50.1
12877,1048-49,442402,1,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,6.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,14.15,14.65,13.366666666666667,16.766666666666666,14.333333333333334,15.083333333333334,2.0,2.0,2.0,4.0,4.0,6.0,36.4,71.1
10889,1050-51,511401,1,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,57.0,44.0,51.0,41.0,44.0,54.0,16.583333333333332,16.816666666666666,12.1,15.116666666666667,13.183333333333334,18.25,132.0,105.0,123.0,103.0,102.0,156.0,42.3,37.0
9158,1048-49,511401,1,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,14.916666666666666,15.016666666666667,14.8,16.083333333333332,11.733333333333333,17.166666666666668,5.0,0.0,2.0,2.0,5.0,0.0,81.5,72.9
7663,1047-48,4241202,1,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,0.0,2.0,1.0,2.0,40.0,48.0,53.0,42.0,50.0,49.0,19.916666666666668,16.5,13.883333333333333,16.933333333333334,11.5,17.716666666666665,85.0,105.0,103.0,85.0,105.0,148.0,47.7,42.8
24657,1050-51,422404,2,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,16.116666666666667,12.266666666666667,12.233333333333333,15.133333333333333,13.8,15.2,0.0,2.0,2.0,0.0,0.0,0.0,24.9,86.5
27378,1051-52,4351103,2,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,21.65,18.566666666666663,1.3,16.416666666666668,15.216666666666669,14.666666666666666,2.0,6.0,0.0,0.0,0.0,0.0,44.6,41.9
24683,1050-51,453901,1,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,0.0,11.0,9.0,10.0,4.0,6.0,7.0,10.5,13.916666666666666,14.766666666666667,15.083333333333334,15.183333333333334,13.7,27.0,22.0,23.0,9.0,13.0,22.0,88.9,35.5
598,1047-48,531102,1,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0,8.0,6.0,9.0,6.0,5.0,13.466666666666669,16.35,15.383333333333333,17.95,13.766666666666667,14.233333333333333,21.0,20.0,13.0,20.0,14.0,18.0,65.5,25.4
13086,1050-51,511203,2,2.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,4.0,7.0,10.0,6.0,6.0,19.116666666666667,18.0,18.433333333333334,14.65,13.65,14.666666666666666,10.0,10.0,17.0,25.0,14.0,19.0,54.4,63.3
5117,1049-50,622303,2,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,0.0,3.0,0.0,9.0,4.0,6.0,6.0,9.0,7.0,13.8,11.65,15.116666666666667,15.3,15.633333333333333,14.6,25.0,10.0,15.0,16.0,24.0,26.0,57.6,80.5
14305,1048-49,441101,1,4.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,10.0,9.0,12.0,4.0,9.0,12.05,15.616666666666667,15.65,15.9,15.05,13.516666666666667,4.0,17.0,18.0,21.0,7.0,23.0,41.1,44.7
6143,1052-53,622404,2,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,2.0,0.0,1.0,7.0,8.0,9.0,8.0,7.0,8.0,17.083333333333332,16.583333333333332,13.616666666666667,11.616666666666667,19.98333333333333,3.1333333333333333,16.0,21.0,25.0,22.0,19.0,31.0,38.3,75.4
21677,1050-51,434603,2,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,13.416666666666666,14.783333333333331,16.283333333333335,18.7,18.566666666666663,20.883333333333333,2.0,4.0,0.0,0.0,2.0,0.0,40.5,61.4
23634,1050-51,442503,2,4.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,7.0,11.0,8.0,4.0,7.0,8.0,14.05,20.133333333333333,19.5,12.616666666666667,12.933333333333334,14.916666666666666,14.0,21.0,15.0,9.0,15.0,20.0,80.6,60.1
6418,1049-50,531103,2,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,16.2,15.466666666666669,20.33333333333333,19.516666666666666,14.783333333333331,13.9,2.0,5.0,2.0,2.0,2.0,6.0,66.8,73.2
24719,1050-51,442402,1,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,8.0,12.0,4.0,11.0,5.0,17.6,13.25,12.1,14.5,14.216666666666669,15.416666666666666,12.0,15.0,25.0,9.0,23.0,15.0,58.9,71.2
11230,1049-50,442602,1,3.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,13.166666666666666,9.166666666666666,14.433333333333334,14.866666666666667,15.9,22.35,2.0,2.0,0.0,3.0,0.0,3.0,51.7,48.1
80,1047-48,511203,2,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,2.0,1.0,1.0,1.0,39.0,44.0,42.0,45.0,44.0,44.0,14.183333333333334,14.116666666666667,18.75,14.166666666666666,16.966666666666665,14.533333333333331,86.0,104.0,104.0,101.0,89.0,141.0,48.7,55.9
17876,1049-50,4421101,1,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,7.0,5.0,5.0,5.0,7.0,12.0,16.533333333333335,11.3,17.683333333333334,11.85,14.216666666666669,14.283333333333331,14.0,10.0,9.0,9.0,13.0,33.0,72.1,46.8
167,1047-48,511104,2,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.433333333333334,13.933333333333334,15.4,15.966666666666669,14.783333333333331,14.75,0.0,0.0,0.0,0.0,0.0,0.0,79.7,73.7
7379,1048-49,523902,1,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,37.0,55.0,44.0,58.0,43.0,44.0,14.5,16.533333333333335,19.166666666666668,10.083333333333334,16.933333333333334,18.23333333333333,84.0,130.0,97.0,135.0,104.0,144.0,53.2,36.6
16196,1049-50,435901,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,16.016666666666666,15.816666666666666,15.1,11.533333333333331,11.016666666666667,18.433333333333334,5.0,5.0,5.0,0.0,4.0,3.0,42.3,66.5
19386,1049-50,453904,2,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,2.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,14.433333333333334,15.916666666666666,13.783333333333331,14.783333333333331,15.216666666666669,18.0,8.0,0.0,0.0,0.0,6.0,0.0,81.2,67.0
7124,1047-48,453902,1,2.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,15.816666666666666,17.966666666666665,15.283333333333331,21.416666666666668,15.15,14.516666666666667,0.0,0.0,0.0,4.0,2.0,3.0,62.1,75.1
19616,1049-50,452402,1,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,0.0,1.0,5.0,0.0,5.0,5.0,7.0,9.0,10.0,6.0,10.166666666666666,14.916666666666666,12.55,12.2,14.466666666666669,12.4,10.0,10.0,14.0,19.0,22.0,19.0,65.5,93.5
14262,1048-49,422203,2,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,2.0,1.0,3.0,1.0,4.0,34.0,43.0,32.0,42.0,44.0,57.0,11.483333333333333,14.2,15.366666666666667,14.033333333333331,13.816666666666666,16.35,65.0,83.0,58.0,80.0,87.0,159.0,83.2,100.0
24192,1050-51,411104,2,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,10.0,4.0,5.0,9.0,3.0,7.0,16.55,16.783333333333335,17.6,15.3,18.016666666666666,15.416666666666666,20.0,9.0,10.0,20.0,6.0,23.0,66.5,62.4
27870,1051-52,423804,2,1.0,2.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,19.183333333333334,21.716666666666665,17.816666666666666,23.45,21.35,18.166666666666668,0.0,0.0,2.0,6.0,2.0,0.0,39.4,34.0
9731,1049-50,611404,2,4.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,3.0,4.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,13.55,17.033333333333335,18.416666666666668,15.983333333333333,13.883333333333333,20.016666666666666,0.0,0.0,2.0,2.0,2.0,0.0,67.5,51.6
24762,1050-51,411103,2,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,14.816666666666666,12.483333333333333,14.1,17.8,15.866666666666667,13.3,2.0,4.0,0.0,0.0,4.0,6.0,97.3,48.1
712,1048-49,622202,1,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,14.933333333333334,15.533333333333331,15.933333333333334,15.133333333333333,13.383333333333333,13.416666666666666,3.0,0.0,0.0,0.0,3.0,4.0,64.6,66.8
11216,1050-51,622502,1,2.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,5.0,1.0,3.0,10.0,5.0,7.0,8.0,3.0,14.0,15.116666666666667,14.866666666666667,13.716666666666669,11.416666666666666,17.2,18.83333333333333,24.0,13.0,18.0,20.0,7.0,41.0,60.6,56.2
23003,1050-51,435904,2,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,15.083333333333334,8.116666666666667,15.633333333333333,11.566666666666666,11.916666666666666,11.933333333333334,0.0,0.0,0.0,2.0,0.0,3.0,57.2,76.2
17247,1049-50,452403,2,3.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.966666666666665,16.566666666666666,15.566666666666666,15.583333333333334,11.3,16.466666666666665,0.0,0.0,0.0,0.0,0.0,3.0,72.3,79.2
466,1047-48,5241103,2,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,2.0,0.0,1.0,3.0,1.0,9.0,11.0,9.0,8.0,4.0,6.0,15.316666666666666,18.6,12.333333333333334,18.116666666666667,19.8,11.833333333333334,21.0,28.0,22.0,21.0,9.0,20.0,52.9,65.2
23615,1051-52,523804,2,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,15.983333333333333,16.183333333333334,17.6,14.466666666666669,15.133333333333333,14.466666666666669,3.0,0.0,0.0,3.0,2.0,0.0,80.1,65.2
30473,1052-53,442401,1,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,12.883333333333333,15.683333333333334,13.65,14.8,13.266666666666667,17.483333333333334,4.0,0.0,4.0,2.0,0.0,0.0,60.8,62.2
33817,1052-53,453701,1,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,6.0,8.0,11.0,9.0,5.0,12.8,17.633333333333333,12.75,15.766666666666667,14.05,14.433333333333334,9.0,14.0,18.0,25.0,18.0,16.0,84.4,100.0
25938,1051-52,422401,1,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,3.0,0.0,1.0,2.0,6.0,8.0,11.0,2.0,8.0,5.0,11.3,14.783333333333331,14.25,14.95,13.883333333333333,19.58333333333333,12.0,16.0,23.0,4.0,18.0,13.0,66.5,57.8
27892,1051-52,441103,2,4.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,1.0,2.0,1.0,6.0,9.0,12.0,6.0,5.0,10.0,14.516666666666667,13.566666666666666,13.566666666666666,13.916666666666666,16.3,17.033333333333335,12.0,17.0,18.0,10.0,8.0,23.0,47.8,42.8
8896,1047-48,4351001,1,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,12.85,11.616666666666667,15.9,13.3,13.633333333333333,13.516666666666667,0.0,0.0,4.0,0.0,4.0,0.0,66.3,66.6
7971,1047-48,433303,2,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,5.0,8.0,10.0,7.0,8.0,4.0,14.166666666666666,13.6,15.766666666666667,17.033333333333335,15.866666666666667,19.316666666666663,10.0,17.0,19.0,13.0,14.0,11.0,55.5,46.3
17106,1049-50,422503,2,2.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,6.0,5.0,10.0,7.0,8.0,17.383333333333333,14.65,13.683333333333334,21.33333333333333,13.766666666666667,13.366666666666667,18.0,13.0,11.0,23.0,14.0,22.0,61.8,65.9
32787,1052-53,452502,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,13.116666666666667,12.133333333333333,10.366666666666667,14.683333333333334,15.433333333333334,12.716666666666669,2.0,2.0,3.0,0.0,0.0,0.0,74.7,58.0
